site_no,estimates,statistic,p.value,null.value,alternative,data.name,method,parameter,conf.int,conf.int2
01446500,-0.000449060464174295,-1.84026870898866,0.0657287969290145,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000861359761594265,0.0000154656958478577
01447500,-0.000429987848346249,-0.86994520788555,0.384330348201332,0,two.sided,trend_timeSeries,Sen's slope,50,-0.001328835559047,0.000408325392164421
01447680,0.0000759524952415001,0.368053741797733,0.712833162190734,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000408523355183527,0.000576109225021348
01447720,-0.000132129327425715,-0.317864595188951,0.75058764974237,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000923866300454553,0.000662903471138652
01447800,0.00029999139746429,1.00378293217563,0.315483252916377,0,two.sided,trend_timeSeries,Sen's slope,50,-0.0003383249077045,0.000962155222229242
01449360,0.000419779523930695,1.07070179432068,0.284303535743958,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000223231222639905,0.00109458653944073
01449800,0.000695754562898083,1.84026870898866,0.0657287969290145,0,two.sided,trend_timeSeries,Sen's slope,50,-0.0000405906462620238,0.00128192286639787
01450500,0.000344425342307169,0.836485776813028,0.402881674992069,0,two.sided,trend_timeSeries,Sen's slope,50,-0.0004438849307965,0.00118247945598157
01451000,-0.00026920288530585,-1.53913382933597,0.123771627769974,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000712075034493437,0.00013211738846493
01451500,0.001547577106173,2.59310590812039,0.00951134759684831,0,two.sided,trend_timeSeries,Sen's slope,50,0.000416608205426235,0.00268979844114143
01451800,-0.000125431038936577,-0.167297155362606,0.867136242289505,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00111881708542177,0.00102613439888934
01452000,-0.000754906633322039,-1.23799894968328,0.215716450276169,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00209796732850211,0.000465397543773764
01452500,0.00130343026633337,2.8440516411643,0.00445438277943411,0,two.sided,trend_timeSeries,Sen's slope,50,0.000419268498917653,0.00197423472933897
01453000,-0.0000954910268979693,-0.451702319479035,0.651483447052109,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000605094643968,0.000347880978207875
01457000,0.000139275594741348,0.518621181624078,0.604024935149754,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000382008308784081,0.000632235453296345
01459500,0.000378293396594386,0.384783457333993,0.700397856394209,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00140580197352928,0.00230973374325394
01463500,-0.000181147206648743,-1.2714583807558,0.203565624695496,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000532968837418735,0.000141313434234999
01464000,0.0000685763176666193,0.133837724290085,0.893530895868823,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000683261399440936,0.000904140235389122
01464500,0.000955170194531713,1.58932297594475,0.111987494112961,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000358337441972582,0.00229746769547379
01465798,0.00075467933651933,0.669188621450423,0.503375163703577,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00122687846009319,0.00293246921542316
01466500,-0.0007005066477742,-2.39234932168526,0.0167409004574302,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00131862318218331,-0.000137418103633762
01467000,-0.0000361709716391764,-0.184026870898866,0.853992374978471,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000508207141640963,0.000473816809423
01467048,0.000315508572292554,0.30113487965269,0.763311644610786,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00159196979013951,0.00225441857403004
01467150,0.00458739592059777,3.88129400441245,0.000103902139772029,0,two.sided,trend_timeSeries,Sen's slope,50,0.00234596349128237,0.00629604673006578
01469500,-0.000709819683649301,-2.32543045954022,0.0200489543378074,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00139875113005048,-0.00014532112167525
01470500,-0.000204261345839144,-0.702648052522944,0.482275108504501,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000995138187995522,0.000377130378330417
01470960,-0.0006783250473555,-1.84026870898866,0.0657287969290145,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00137982432893023,0.0000791818560213448
01471000,-0.000415767016875906,-1.07070179432068,0.284303535743958,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000987624976928111,0.000287847617821498
01472000,-0.000338814650644827,-1.32164752736458,0.186285549238115,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00099699518872328,0.000155617475017622
01472157,0.00019353349915104,0.267675448580169,0.788949149586739,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00131250016496636,0.0016199899432841
01473000,0.000295936088911601,0.184026870898866,0.853992374978471,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00153073591438618,0.00239523545236881
01474000,-0.000469476042006752,-0.384783457333993,0.700397856394209,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00218094559301335,0.00165843967280913
01474500,-0.000283630696822828,-0.702648052522944,0.482275108504501,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00104013899103073,0.00052309285395111
01477120,0.00135645030908283,1.32164752736458,0.186285549238115,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000676349188667356,0.00302401573978966
01477800,-0.000389109914363531,-0.200756586435127,0.840888910748716,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00260422850442621,0.00233863000466923
01478000,-0.0022099960842494,-2.24178188185892,0.0249754727739968,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00409794167173777,-0.00036889667934757
01479000,-0.0000269111501856566,0,1,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00171154783299303,0.00192628997064553
01480000,0.00104094322703175,1.15435037200198,0.248356552804379,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00075251926698412,0.00295803810227279
01480300,0.000882740917690447,0.652458905914162,0.514105174538706,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00166595163925967,0.00319544719795576
01480675,0.0008407273116015,1.67297155362606,0.0943328961618052,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00018767944510539,0.00170296972769142
01480700,-0.000364043294570659,-0.702648052522944,0.482275108504501,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00171794677707808,0.000759012133932122
01481000,0.000512413526227478,1.07070179432068,0.284303535743958,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000456414083838902,0.00157543546672607
01481500,0.000470668690786755,0.88667492342181,0.375253943032718,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000634113883820044,0.00154899551634684
01483200,-0.000566457369887891,-0.652458905914162,0.514105174538706,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00219526553095537,0.00123185797583454
01483700,0.00122121109300461,2.72694363241047,0.00639239580406249,0,two.sided,trend_timeSeries,Sen's slope,50,0.000452401275780715,0.00208935595993891
01484100,0.00214313335227497,3.14518652081699,0.0016598097013283,0,two.sided,trend_timeSeries,Sen's slope,50,0.000818739215502846,0.003474871563189
01485500,0.00141847672458915,1.95737671774249,0.0503031937297206,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00000121588094235171,0.002572891967732
01487000,-0.0000710289810745118,-0.184026870898866,0.853992374978471,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000895484725252499,0.0006747146774982
01491000,0.000921801506595039,1.20453951861076,0.228381117309063,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000515946571297822,0.002593091538501
01495000,-0.000561903053003806,-0.552080612696599,0.580893124138696,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00262788301542026,0.00143674593560769
01500000,-0.00184206097946546,-3.74745628012237,0.000178636960541993,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00270281971186857,-0.000959362615622759
01503000,0.0000370952815361283,0.250945733043909,0.801856065566224,0,two.sided,trend_timeSeries,Sen's slope,50,-0.0004109604919265,0.000474389429226001
01510000,0.0004494888711545,1.05397207878442,0.291895700594215,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00038271871683343,0.0013939357520867
01512500,0.000715071179622282,3.02807851206316,0.0024611413612515,0,two.sided,trend_timeSeries,Sen's slope,50,0.000261312353874815,0.00121586588884285
01516500,0.000779509151373166,0.836485776813028,0.402881674992069,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00115522461573637,0.00275536304076694
01518000,-0.00249404132842605,-4.90180665212435,0.000000949592743531186,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00333667902174233,-0.001690635945934
01520000,-0.001913688856694,-3.32921339171585,0.000870916491478497,0,two.sided,trend_timeSeries,Sen's slope,50,-0.0028524439920327,-0.00090574240629229
01521500,0.000698371515329613,1.08743150985694,0.276846151940742,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000616494498858825,0.00176969781496929
01523500,-0.000210909922452501,-0.535350897160338,0.592407237522452,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00127120693490701,0.000712462308978331
01524500,-0.000431319432709192,-1.12089094092946,0.262334287449941,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00132201437759045,0.000346760232443909
01526500,-0.00170142236020128,-3.86456428887619,0.000111287676586852,0,two.sided,trend_timeSeries,Sen's slope,50,-0.002690704419664,-0.00102669372338181
01529500,-0.0000553675595691366,-0.117108008753824,0.90677446334059,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000863348882659654,0.000510245913884124
01531000,-0.000729903220491428,-1.80680927791614,0.0707920216049563,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00162981474198117,0.0000399296998283745
01531500,-0.000176871582318679,-0.535350897160338,0.592407237522452,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000736488430476186,0.000401641723217075
01532000,-0.000365467870854621,-0.434972603942775,0.663582313144632,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00231329731702513,0.00132543521487209
01534000,-0.000614088017457585,-1.13762065646572,0.255278917379629,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00153438428288,0.00050376233879651
01534300,0.000294630484536892,0.769566914667986,0.441556837193142,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00043968792411106,0.00107002447349612
01534500,0.000206901847436852,0.702648052522944,0.482275108504501,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000382250641129614,0.000775382476490599
01536000,0.000460908269712861,1.25472866521954,0.209577276048761,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000261667954212424,0.0012254450074944
01536500,-0.0000511196154976477,-0.217486301971387,0.827829380976393,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000554127863251928,0.00042104050639613
01538000,-0.0000612396278560585,-0.117108008753824,0.90677446334059,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000993524215118561,0.00102796546268947
01539000,0.000140825080312069,0.351324026261472,0.725345271990754,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000765130349441002,0.00133125008672142
01540500,-0.00024407397119495,-1.03724236324816,0.299622919484759,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000731501620264784,0.000273716880289355
01541000,-0.000225433871608349,-0.568810328232859,0.569484864788368,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00117417898698545,0.000600894235029029
01541200,-0.000110309928437,-0.518621181624078,0.604024935149754,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00053023425264859,0.000331247169590444
01541500,-0.000280122892221223,-0.669188621450423,0.503375163703577,0,two.sided,trend_timeSeries,Sen's slope,50,-0.001055455585723,0.0004889122087925
01542810,-0.000444914381658501,-0.819756061276768,0.412355183890253,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00172900767025277,0.000748339217321371
01543000,0.000184904814411802,0.418242888406514,0.675769541350962,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000862654277483311,0.00140604755614971
01543500,-0.000145407268589531,-0.217486301971387,0.827829380976393,0,two.sided,trend_timeSeries,Sen's slope,50,-0.0011279486211616,0.000881280588756884
01544000,-0.000284934469805834,-0.719377768059205,0.471908191139076,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00104793052216829,0.000286726999554148
01544500,-0.000936133242648533,-2.22505216632266,0.0260777363536723,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00184672968927259,-0.000125172573877773
01545000,-0.000690670466764635,-1.99083614881501,0.0464989037819365,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00138431074372472,-0.0000173024940273658
01545500,0.0000233663448256927,0.0836485776813028,0.933335842841861,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00048558395701782,0.000499994381628899
01545600,-0.000563000266301047,-1.28818809629206,0.197680494654529,0,two.sided,trend_timeSeries,Sen's slope,50,-0.0014923773958852,0.0003233479049045
01546500,0.0000275163253523931,0.0836485776813028,0.933335842841861,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000522614635347651,0.000582593165499721
01547100,-0.000295839765675164,-1.32164752736458,0.186285549238115,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00080118954287595,0.000172452375281455
01547200,-0.000230127670426003,-0.518621181624078,0.604024935149754,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00110447490822941,0.000598082792449714
01547500,0.000258635837093432,1.05397207878442,0.291895700594215,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000267362708512406,0.000792303406061925
01547700,0.000254258998556495,0.485161750551557,0.627561611989235,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000972540311995669,0.00130048639515906
01547950,-0.000496532965204199,-1.57259326040849,0.115813029236007,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00124683931147093,0.000131475213815833
01548500,-0.000775453542547784,-1.53913382933597,0.123771627769974,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00160394973753137,0.000205583096823875
01549500,-0.00109234237925625,-1.6562418380898,0.0976728536695284,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00229117703873487,0.000238488250705415
01549700,-0.00101477787010275,-2.55964647704787,0.0104778689866351,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00191927927233976,-0.000378140277217455
01550000,-0.00042912775969039,-0.752837199131726,0.451547750080907,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00144502294403873,0.000805816174771482
01551500,-0.00028182513296025,-0.752837199131726,0.451547750080907,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000843872829821158,0.00032056750526156
01552500,-0.000872886898145726,-1.12089094092946,0.262334287449941,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00259971349538192,0.000751779621627875
01553500,-0.000208734428735872,-0.702648052522944,0.482275108504501,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000775489278399389,0.000394544828882727
01554000,-0.000175198871726861,-0.652458905914162,0.514105174538706,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000659672211257285,0.000333768964152395
01555000,-0.000434350160630923,-1.07070179432068,0.284303535743958,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00129592291278607,0.00042075249228325
01555500,-0.000557248667303414,-0.920134354494331,0.357502553590208,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00166244787111396,0.000506394998843951
01556000,0.000228917986690821,0.685918336986683,0.49276460624325,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000646717775308959,0.00108103760769713
01557500,0.000640149242366999,1.38856638950963,0.164964643698312,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000301340214190742,0.00166212253618881
01558000,-0.0000594476981332583,-0.250945733043909,0.801856065566224,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000875524216722501,0.000741217145146103
01559000,0.000158317835250949,0.334594310725211,0.737931137172418,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000709317122779218,0.00096995882046457
01560000,0.000486502801556481,0.88667492342181,0.375253943032718,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000619637003310421,0.00161453085903689
01562000,-0.000481556920480815,-1.00378293217563,0.315483252916377,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00144644685716011,0.000566425960753946
01563200,-0.000150488624714314,-0.30113487965269,0.763311644610786,0,two.sided,trend_timeSeries,Sen's slope,50,-0.0010985848315,0.000873808346059069
01563500,0.00000051924038565446,0,1,0,two.sided,trend_timeSeries,Sen's slope,50,-0.0005527137532618,0.000647410076920675
01564500,-0.00103343087294536,-2.10794415756883,0.0350358200268029,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00198947127425931,-0.0000871264698609608
01567000,0.0000547301132309587,0.217486301971387,0.827829380976393,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000594348504828318,0.000654745564942143
01567500,-0.000984180265458311,-1.03724236324816,0.299622919484759,0,two.sided,trend_timeSeries,Sen's slope,50,-0.0027818369391148,0.000799972332267501
01568000,0.000138999509082235,0.167297155362606,0.867136242289505,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00115689754219584,0.00155312718397373
01570000,-0.000418900698553143,-1.20453951861076,0.228381117309063,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00120359191574941,0.000317220205183889
01571500,0.000125341443489496,0.485161750551557,0.627561611989235,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000572780800967143,0.000668082465746659
01573000,0.00010145845836775,0.234216017507648,0.814817280649534,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000917058692183387,0.00105120984377242
01574000,-0.000494986467054193,-1.03724236324816,0.299622919484759,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00159564755396329,0.000555942437356153
01574500,0.000170737503197818,0.351324026261472,0.725345271990754,0,two.sided,trend_timeSeries,Sen's slope,50,-0.000977879813860001,0.0012426816186399
01576500,-0.000442350770188504,-0.903404638958071,0.366311178847137,0,two.sided,trend_timeSeries,Sen's slope,50,-0.00155623685440927,0.000658002904014227
